name,language,integration,technology,tags,threat_names
Creation or Modification of a new GPO Scheduled Task or Service,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Persistence,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Persistence
Startup/Logon Script added to Group Policy Object,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Active Directory,Resources: Investigation Guide,Use Case: Active Directory Monitoring,Data Source: System",Privilege Escalation
Group Policy Abuse for Privilege Addition,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Active Directory,Resources: Investigation Guide,Use Case: Active Directory Monitoring,Data Source: System",Privilege Escalation
Scheduled Task Execution at Scale via GPO,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Lateral Movement,Data Source: Active Directory,Resources: Investigation Guide,Use Case: Active Directory Monitoring,Data Source: System",Privilege Escalation; Lateral Movement
Potential Privilege Escalation via InstallerFileTakeOver,eql,endpoint,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Resources: Investigation Guide,Use Case: Vulnerability,Data Source: Elastic Defend",Privilege Escalation
Service Creation via Local Kerberos Authentication,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Credential Access,Use Case: Active Directory Monitoring,Data Source: Active Directory,Data Source: System",Privilege Escalation; Credential Access
Potential LSA Authentication Package Abuse,eql,"endpoint,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint",Privilege Escalation; Persistence
Interactive Logon by an Unusual Process,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: System",Privilege Escalation
Potential Escalation via Vulnerable MSI Repair,eql,"endpoint,sentinel_one_cloud_funnel,m365_defender,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Microsoft Defender for Endpoint",Privilege Escalation; Defense Evasion
Privilege Escalation via Named Pipe Impersonation,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Privilege Escalation
First Time Seen NewCredentials Logon Process,kuery,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: System",Privilege Escalation
Suspicious DLL Loaded for Persistence or Privilege Escalation,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Persistence,Tactic: Privilege Escalation,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon",Privilege Escalation; Persistence; Defense Evasion
Potential Port Monitor or Print Processor Registration Abuse,eql,"endpoint,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint",Privilege Escalation; Persistence
PowerShell Script with Token Impersonation Capabilities,kuery,windows,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: PowerShell Logs",Privilege Escalation; Execution
Suspicious Print Spooler Point and Print DLL,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Use Case: Vulnerability,Data Source: Elastic Defend,Data Source: Sysmon",Privilege Escalation
Suspicious PrintSpooler Service Executable File Creation,kuery,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Use Case: Vulnerability,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation
Suspicious Print Spooler File Deletion,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Use Case: Vulnerability,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation
Suspicious Print Spooler SPL File Created,eql,"endpoint,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Resources: Investigation Guide,Data Source: Elastic Endgame,Use Case: Vulnerability,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint",Privilege Escalation
Potential Privilege Escalation via Service ImagePath Modification,eql,"endpoint,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Execution,Tactic: Privilege Escalation,Data Source: Elastic Defend,Data Source: Sysmon",Privilege Escalation; Execution
Privilege Escalation via Windir Environment Variable,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation
Potential Privileged Escalation via SamAccountName Spoofing,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Persistence,Tactic: Privilege Escalation,Use Case: Active Directory Monitoring,Data Source: Active Directory,Use Case: Vulnerability,Data Source: System",Privilege Escalation; Persistence
Service Control Spawned via Script Interpreter,eql,"endpoint,system,windows,m365_defender,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Resources: Investigation Guide,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Crowdstrike",Privilege Escalation; Execution; Defense Evasion
Remote Computer Account DnsHostName Update,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Use Case: Active Directory Monitoring,Data Source: Active Directory,Use Case: Vulnerability,Data Source: System",Privilege Escalation
SeDebugPrivilege Enabled by a Suspicious Process,eql,"windows,system",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: System",Privilege Escalation
UAC Bypass Attempt with IEditionUpgradeManager Elevated COM Interface,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Defense Evasion; Execution
UAC Bypass Attempt via Elevated COM Internet Explorer Add-On Installer,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Defense Evasion; Execution
UAC Bypass via ICMLuaUtil Elevated COM Interface,eql,"endpoint,windows,m365_defender",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint",Privilege Escalation; Defense Evasion; Execution
UAC Bypass via DiskCleanup Scheduled Task Hijack,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Tactic: Execution,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Privilege Escalation; Defense Evasion; Execution
UAC Bypass Attempt via Privileged IFileOperation COM Interface,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Defense Evasion
Bypass UAC via Event Viewer,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint,Data Source: System,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Privilege Escalation; Defense Evasion
UAC Bypass Attempt via Windows Directory Masquerading,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Privilege Escalation; Defense Evasion
UAC Bypass via Windows Firewall Snap-In Hijack,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Tactic: Defense Evasion,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Defense Evasion
Potential Exploitation of an Unquoted Service Path Vulnerability,eql,"endpoint,m365_defender,sentinel_one_cloud_funnel,windows,system",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Defend,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne,Data Source: Elastic Endgame,Data Source: Sysmon,Data Source: System",Privilege Escalation
Unusual Parent-Child Relationship,eql,"endpoint,windows,system,m365_defender,sentinel_one_cloud_funnel,crowdstrike",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Resources: Investigation Guide,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: System,Data Source: Microsoft Defender for Endpoint,Data Source: Sysmon,Data Source: SentinelOne,Data Source: Crowdstrike",Privilege Escalation
Unusual Print Spooler Child Process,eql,"endpoint,windows,system",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Use Case: Vulnerability,Data Source: Elastic Defend,Data Source: System",Privilege Escalation
Unusual Service Host Child Process - Childless Service,eql,"endpoint,windows,m365_defender,sentinel_one_cloud_funnel",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Defense Evasion,Tactic: Privilege Escalation,Data Source: Elastic Endgame,Data Source: Elastic Defend,Data Source: Sysmon,Data Source: Microsoft Defender for Endpoint,Data Source: SentinelOne",Privilege Escalation; Defense Evasion
Privileges Elevation via Parent Process PID Spoofing,eql,endpoint,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Defend",Privilege Escalation
Privilege Escalation via Rogue Named Pipe Impersonation,eql,windows,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Sysmon",Privilege Escalation
Process Created with an Elevated Token,eql,endpoint,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Defend",Privilege Escalation
Windows Service Installed via an Unusual Client,eql,"system,windows",rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: System",Privilege Escalation
WPAD Service Exploit,eql,endpoint,rules/windows,"Domain: Endpoint,OS: Windows,Use Case: Threat Detection,Tactic: Privilege Escalation,Data Source: Elastic Defend",Privilege Escalation
Web Application Suspicious Activity: No User Agent,kuery,N/A,rules/_deprecated,"Elastic,APM",N/A
Suspicious Network Connection Attempt by Root,eql,endpoint,rules/_deprecated,"Domain: Endpoint,OS: Linux,Use Case: Threat Detection,Tactic: Command and Control",Command and Control; Privilege Escalation
DNS Activity to the Internet,kuery,N/A,rules/_deprecated,"Elastic,Network,Threat Detection,Command and Control,Host",Command and Control
FTP (File Transfer Protocol) Activity to the Internet,kuery,N/A,rules/_deprecated,"Elastic,Host,Network,Threat Detection,Command and Control",Command and Control; Exfiltration
IRC (Internet Relay Chat) Protocol Activity to the Internet,kuery,N/A,rules/_deprecated,"Elastic,Host,Network,Threat Detection,Command and Control",Command and Control; Exfiltration
Deprecated - Potential DNS Tunneling via Iodine,kuery,endpoint,rules/_deprecated,"Domain: Endpoint,OS: Linux,Use Case: Threat Detection,Tactic: Command and Control,Data Source: Elastic Endgame,Data Source: Elastic Defend",Command and Control
Potential Linux Reverse Connection through Port Knocking,eql,"endpoint,network_traffic",rules/_deprecated,"Domain: Endpoint,OS: Linux,Use Case: Threat Detection,Tactic: Command and Control,Data Source: Elastic Defend,Rule Type: BBR",Command and Control; Defense Evasion
